timestamp,high,low,open,close,volume,symbol,club_id
1738828800,1.6399999856948853,1.600000023841858,1.6399999856948853,1.6349999904632568,3275,AIK-B.ST,1
1738852200,16.18000030517578,16.020000457763672,16.1299991607666,16.049999237060547,134300,MANU,2
